file_name,rms,chroma_stft,spec_centroid,spec_bandwidth,rolloff,0_crossing_rate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,gender
common_voice_vi_21833243.wav,0.05985287,0.550999,2382.3627994277276,2771.28439251362,4946.403952205882,0.053751627604166664,-334.4961,137.54193,-9.291184,29.266375,-1.6777513,17.25001,6.5640473,-0.77438563,7.741845,-4.541541,1.8826976,-3.6212301,-1.7970504,0.2954421,-1.6721702,-2.1994357,-3.9823904,-2.1886477,-0.4582732,-3.479341,male
common_voice_vi_21833244.wav,0.07546754,0.5245067,2378.1268924033593,2661.1029088215478,4704.785697781886,0.060027004390018485,-324.93723,145.08662,-9.868979,26.408245,-3.1659772,17.39234,-1.0651971,-10.563323,6.880227,-5.665014,1.2937608,-6.3971334,-5.752605,1.2406375,-4.070724,-3.3600333,-4.8961816,-5.275884,-0.51951975,-4.576281,male
common_voice_vi_21833245.wav,0.078967795,0.53432804,2306.5268131531748,2682.1583688259675,4758.605498120301,0.05404777813674812,-328.86807,137.2069,-1.8064715,28.117073,2.7155948,16.989523,3.636329,-5.9050183,7.8375564,-2.3089588,0.59642684,-4.5379105,-6.4211884,-1.3602524,-1.1858121,-3.870478,-6.7691236,-3.9693108,-0.33812776,-4.8507404,male
common_voice_vi_21833251.wav,0.08186487,0.5320499,2476.8258926725907,2740.9986316051272,5064.135174418605,0.06071204413319239,-326.3542,133.9906,-5.7462645,31.11025,1.849913,16.16305,1.0547504,-4.370262,7.3106823,-5.523481,-3.0497255,-6.4441895,-4.204817,-0.26135,-0.3324032,-3.9058099,-6.5160804,-4.9614515,1.3009075,-1.1967986,male
common_voice_vi_21833252.wav,0.05075637,0.574342,2598.277345401481,2818.5916359622483,5293.40889084507,0.06321866747359155,-353.31726,132.63148,-13.001818,22.276865,1.7878214,16.962933,1.7903284,-4.0816565,8.673663,-3.3316376,0.45234045,-3.520037,-2.2057064,0.20446068,-1.5631138,-1.7939444,-4.6925745,-3.9385548,-1.8371341,-3.3985734,male
common_voice_vi_21833253.wav,0.062274527,0.5481881,2331.6851878187713,2594.227663993091,4686.626059322034,0.056104343220338984,-349.53137,148.47908,-7.7169557,22.50469,-5.6413403,10.104999,4.9352417,-3.0834286,3.1271193,-6.665797,3.4047284,-3.939204,-4.364531,1.1279768,-2.437069,-1.6319155,-5.0582514,-3.2292333,0.17141256,-4.5342326,male
common_voice_vi_21833254.wav,0.043325283,0.5736544,2599.5753513928253,2838.4475327806017,5300.172018348624,0.06461887184633028,-369.50345,131.67609,-12.240545,26.466057,-1.2586304,13.155815,8.586268,-3.4004598,4.6043167,-1.1538724,4.227594,-5.0338182,-5.710436,-0.19015148,-0.49606314,-2.0909128,-6.7070236,-2.0086312,-0.35009393,-5.1833057,male
common_voice_vi_21833255.wav,0.068679936,0.52851003,2373.1276573986697,2671.5089361185737,4789.045516304348,0.05654190726902174,-348.60333,135.36186,-5.891521,29.446684,6.361736,20.231768,3.0722768,-6.8332114,8.818816,-4.4183664,-1.7891712,-4.8830276,-6.1556945,-1.2332461,-1.4758767,-3.7632966,-6.4298754,-3.8222492,0.059435237,-2.3301773,male
common_voice_vi_21833259.wav,0.05741667,0.5524323,2306.501601946095,2753.9682226182667,4825.160015060241,0.05362857680722891,-374.0016,137.16112,-0.95322305,28.128584,3.4603033,17.541565,4.9041324,-5.243284,7.0062623,-3.3722034,1.5593357,-2.6392882,-5.192516,-1.8986003,-3.8560522,-4.49776,-5.473328,-4.4427347,-2.2499623,-4.711704,male
common_voice_vi_21833262.wav,0.054577764,0.549943,2621.638263314371,2784.2012449207436,5242.269860692771,0.06587825913027108,-347.6717,130.1939,-12.966876,37.44627,-1.8673195,16.669823,5.182064,-3.456159,6.3242097,-6.1434283,0.1636882,-5.485425,-4.7050037,-0.66313446,-0.83932865,-3.4720135,-5.010741,-3.6240938,-0.42643562,-3.819019,male
common_voice_vi_21833263.wav,0.054517563,0.54989636,2484.1876830064657,2827.013269111471,5200.385551948052,0.056002265963203464,-359.4663,132.44585,-5.3061366,26.104784,1.0432614,14.635099,4.9410872,-2.2881737,5.093956,-4.4456825,0.93944263,-3.7006667,-2.5823658,0.5185516,-0.83377564,-1.7821093,-6.022124,-5.289042,1.5002615,-2.4510286,male
common_voice_vi_21833264.wav,0.057370264,0.5569661,2384.457442947879,2751.197196890146,5017.376771907217,0.053651790028994846,-357.50427,132.8398,-1.2863027,26.760616,3.7408805,18.189701,5.436132,-6.0038843,9.035893,-0.04865914,0.111221,-3.6455278,-3.1625571,1.1326189,0.36782065,-1.6115751,-4.9834294,-3.2294085,-0.7345387,-3.5846043,male
common_voice_vi_21833265.wav,0.068744935,0.5201863,2694.9952931452285,2816.484301186858,5443.467659137577,0.06899604562371663,-334.94824,126.69543,-5.165079,24.438784,-1.5210273,11.356482,0.5012199,-5.9168987,1.4971049,-7.064294,0.1214923,-4.4236045,-4.5896287,-1.0463803,-3.543127,-5.3765154,-4.267177,-2.7440002,-0.53764796,-4.304489,male
common_voice_vi_21833276.wav,0.056437828,0.50568694,2244.303295998328,2484.6988094457047,4491.0261824324325,0.05636349239864865,-365.3033,140.881,-6.5678163,19.84816,-5.4718328,11.703582,1.9351256,-6.5704594,2.9330003,-5.57155,1.6273364,-6.445014,-4.7135634,1.5203004,-1.4819163,-0.37081096,-5.2602262,-5.196662,0.19146729,-5.169716,male
common_voice_vi_21833277.wav,0.07598184,0.5382206,2262.8211430531114,2577.5485624713915,4544.249618126273,0.054842636201629325,-320.1305,152.38461,-8.256177,25.73146,-5.1681275,15.379513,1.137687,-7.080545,7.4313116,-4.17884,0.79800946,-6.373565,-4.0623107,-1.3475702,-2.8098443,-1.4564124,-6.125224,-4.6062236,-2.4182725,-4.0844984,male
common_voice_vi_21833278.wav,0.052313235,0.57395154,2714.71760257744,2958.0272731164696,5794.8734504132235,0.06632419722796143,-351.80908,121.42444,-7.4328203,17.57389,3.3414848,15.5775385,4.580247,-4.6810822,4.3766704,-4.6711407,-0.3147287,-2.5985618,-3.0494359,-0.4637748,-2.263437,-0.8559417,-4.133714,-3.8087952,0.955482,-2.4198418,male
common_voice_vi_21833279.wav,0.056383617,0.5730206,2444.2384730999506,2800.9577446309145,5087.218649517685,0.05443629421221865,-345.1023,136.07382,-10.164636,22.646002,-1.8919835,14.578125,9.328691,-5.422212,3.930828,-3.3673265,3.8030856,-0.46786508,-2.885725,1.5681213,-2.577511,-2.085797,-3.1139338,-3.627452,-2.559167,-6.324915,male
common_voice_vi_21833280.wav,0.06745076,0.5489915,2286.401869875472,2571.4771083689625,4578.759765625,0.053803507486979166,-335.50314,148.1332,-14.24297,25.543213,5.200829,14.2427025,0.08150533,-12.577075,2.6812668,-1.966695,3.5049245,-5.5292096,-6.0567226,2.6056561,-3.251332,-4.7630625,-5.6216736,-3.3346848,-0.44856963,-7.070379,male
common_voice_vi_21833286.wav,0.05914491,0.53011197,1984.0178317254652,2417.183671776681,4185.111464968153,0.04479643544320595,-367.79498,135.55634,-1.5777228,21.303965,5.454715,15.654256,5.684901,-2.1114306,6.9210153,-6.5217776,0.60867,0.9777716,-3.5678997,-2.6345413,-4.1323175,-1.7255051,-4.270259,-2.450598,0.28720093,-3.9615233,male
common_voice_vi_21833287.wav,0.051489625,0.5696477,2503.8106595709146,2776.2054800282717,5249.114046391753,0.05818936587199313,-365.56464,141.77332,-9.416796,22.768118,-9.659344,9.544137,14.535307,-2.0280817,-1.3215282,-5.209963,5.2737813,-3.122434,-5.5460076,-0.5545735,-3.626182,-2.1998174,-3.2340288,-2.3014555,-0.5181236,-4.535397,male
common_voice_vi_21833288.wav,0.06480602,0.54323745,2270.607953445413,2682.936249695127,4702.048723662885,0.051811626316855756,-342.09692,139.5389,-5.182638,30.006948,1.7090449,17.110958,6.016203,-3.0841475,8.89685,-7.710932,-4.0794563,-3.482791,-4.938638,-1.4340247,-0.9472845,-3.1464705,-5.7964716,-3.7037802,-1.1457107,-2.8143487,male
common_voice_vi_21833289.wav,0.07106431,0.53774965,2091.4801922970883,2531.4727643694646,4341.264204545455,0.047979507854278076,-347.07977,154.44402,-7.1169915,27.116255,-0.032424193,19.693802,4.325903,-3.4426942,9.040544,-8.96968,-2.0964057,-5.8734913,-5.858543,-2.1369615,-2.7014222,-0.763224,-4.295988,-2.3818784,-1.2408125,-3.6848047,male
common_voice_vi_21833290.wav,0.0687315,0.54180497,2451.894392699389,2706.100647863531,5009.136936695279,0.05940999698229614,-331.6867,137.19383,-7.505224,28.390623,0.7604397,15.722943,0.97172254,-5.8049803,5.708538,-9.1154375,0.9729344,-2.925316,-5.833329,-1.1221086,-4.782847,-3.2464902,-4.8546987,-4.5117726,-1.2500921,-6.6007757,male
common_voice_vi_21833307.wav,0.074601196,0.47451052,2073.2583586134892,2281.2644610236516,4110.1069246435845,0.04988424452647658,-350.67923,143.55528,-5.138518,16.711823,5.1094313,14.4982,1.1966177,-7.3030844,7.102865,-5.7021413,-4.6560636,-4.541088,-7.4031553,-0.2755613,-1.262495,-4.9615154,-6.957127,-4.9219146,1.4154717,-3.2075338,male
common_voice_vi_21833310.wav,0.06259425,0.52462435,2412.3586670614523,2504.7904357579323,4783.876616379311,0.05997125033674569,-368.19562,142.66052,-2.9371128,14.234533,-2.6102734,8.399598,0.901909,-2.166423,6.7462664,-5.1275983,-4.841674,-5.6400757,-4.7880445,-1.2994437,0.60068,-2.099099,-6.3415313,-4.277674,-0.22400606,-3.3994725,male
common_voice_vi_21833313.wav,0.04933432,0.5664117,2695.825305175868,2689.558491776328,5377.116687192119,0.07290904979987685,-384.2453,136.00412,-12.933378,22.89522,-3.334748,9.1179285,0.017139755,-1.5189239,12.292682,-2.8652422,-1.4886042,-3.08851,-2.6681094,-1.8861482,-0.17590584,-1.2845483,-6.6735587,-3.3752995,-1.0333375,-2.1977425,male
common_voice_vi_21833314.wav,0.054770794,0.57024425,2339.0476484936266,2611.7676626262896,4766.30125284738,0.05797533456719818,-367.61832,142.2251,-4.1749225,15.707881,3.5642612,11.950778,0.33025357,-5.87131,5.0853834,-3.439796,-1.3639977,-4.330323,-3.346449,0.6413494,-1.7692094,-1.7474457,-4.1631856,-3.2307327,-0.020814622,-5.2464914,male
common_voice_vi_21833315.wav,0.047394212,0.5790293,2444.877884135143,2762.9414620571265,5025.688192520775,0.05813793066135734,-384.3917,132.4734,-1.762834,25.686995,1.8013067,13.079721,2.4530532,0.09215387,13.141345,-0.5506537,0.3925722,-2.295332,-3.990073,-1.7417384,-0.58635384,-2.821868,-6.1741705,-3.5621607,0.18609037,-3.3370318,male
common_voice_vi_21833323.wav,0.05433227,0.5589414,2658.664851108305,2866.97289232489,5569.405507915567,0.06479067034960422,-375.54004,118.881935,0.16478702,21.0748,1.1200162,10.044436,3.4751995,-2.3157334,10.295002,-0.028656892,-3.8597722,-5.2135305,-3.8704476,-0.88725775,-1.1641085,-2.4886532,-5.0629587,-3.91593,-0.5777039,-2.9320593,male
common_voice_vi_21833326.wav,0.06407913,0.5226066,2244.3865057720136,2449.377641909247,4496.0811897106105,0.05550156375602894,-353.58,146.90933,-3.3257766,14.726704,1.5238092,9.589285,2.2078748,-8.05608,4.336616,-2.1845815,-0.9001199,-3.0893598,-2.4053423,3.5570595,-2.8172557,-3.2809496,-3.033202,-3.8533273,2.0579178,-3.9434032,male
common_voice_vi_21833328.wav,0.0646723,0.55009323,2157.956611965436,2492.426725840919,4372.5774082568805,0.049294008027522936,-357.38766,144.4928,-2.5198157,22.23143,5.977584,12.782948,1.6694779,-3.470571,7.9831834,-1.114488,-0.22432548,-3.5396547,-2.355037,0.1291738,-2.8082438,-3.1990173,-4.540358,-3.1410475,-0.7439833,-4.6989884,male
common_voice_vi_21833329.wav,0.06152591,0.5479192,2516.351255510555,2614.8099393888665,5028.277514940239,0.068119125062251,-363.7383,140.14705,-9.132075,16.165108,-2.4659371,11.891079,3.3880754,-7.327199,2.815801,-5.012055,2.0639985,-2.336779,-4.446787,0.73811126,-4.0680223,-2.8591423,-4.8619337,-5.646168,0.18989557,-6.4065156,male
common_voice_vi_21833331.wav,0.047826797,0.5539609,2774.2803128186356,2750.2915214524423,5511.72700845666,0.07157397925475686,-378.68564,132.22575,-13.008555,24.962093,-5.8718886,11.790869,5.4777827,-5.614441,2.3407362,-2.5932229,5.3580165,-3.2674649,-2.738791,1.8176181,-0.2602186,-1.8376982,-5.3811274,-2.7923262,-1.0534654,-5.5938873,male
common_voice_vi_21833346.wav,0.05786473,0.52712023,2405.8806045295482,2689.7736470575774,5095.873786407767,0.05792532615291262,-374.74448,133.29326,3.7287936,12.51557,2.732601,11.124135,3.470026,-4.0751843,7.368828,-0.7454437,-1.5090916,-3.858428,-5.1205254,-0.022618068,-1.7896045,-1.7318281,-4.6458554,-5.887181,0.49694803,-0.8595034,male
common_voice_vi_21833347.wav,0.06321205,0.52025914,2487.815328324942,2589.4457357707747,4904.522692697768,0.06544058221348885,-352.36404,139.39699,-13.137763,21.198376,2.0654788,11.561679,0.47690853,-6.1447535,2.1087396,-7.4870777,1.297467,-2.968296,-5.8563538,1.6836028,-0.93205553,-5.3956494,-4.5317655,-3.3611114,-1.5345279,-3.6713212,male
common_voice_vi_21833348.wav,0.05164738,0.53981054,2429.8869236336327,2654.459886070129,4912.06021167048,0.06084632437070938,-381.31766,132.73288,0.659203,16.872543,2.6942942,11.589049,0.43311945,-4.9484024,8.219094,-3.4456673,-1.5300508,-2.470085,-4.222499,1.1423264,-1.1439898,-3.806509,-4.871863,-3.79734,-1.4703037,-3.740449,male
common_voice_vi_21833349.wav,0.03964833,0.5624704,2568.143085500263,2771.824271900862,5178.742915617128,0.0653681911209068,-397.44257,124.68199,-4.0086646,13.197907,0.7498747,12.618474,7.9398303,-3.2684245,5.7717304,-2.1596038,-1.0936857,-3.5615861,-3.5930216,2.1610684,-2.3915555,-3.384433,-3.7502258,-3.6349049,-1.410024,-5.007057,male
common_voice_vi_21833350.wav,0.06799982,0.5289055,2293.2979462161584,2429.7133831663627,4453.406025179856,0.057384170788369306,-343.2087,146.89024,-11.702687,14.556524,5.227861,12.562732,-0.5453619,-7.0220976,4.9082785,-3.17136,-2.9629064,-5.0745964,-3.597614,0.24820332,-1.5330006,-4.762453,-5.67213,-3.099325,-1.4293934,-5.3025227,male
common_voice_vi_21965270.wav,0.067303784,0.44110188,4046.927344605115,3687.259136460724,7509.993912337663,0.1251764999323593,-405.59592,91.672516,16.042616,27.358372,-2.5321488,16.8467,-10.425378,10.029043,-7.1956635,-1.4545958,4.90576,-8.110358,2.8784068,-9.561907,-8.828476,-6.750768,-0.3310625,-8.854008,-6.4874854,-5.478644,female
common_voice_vi_22402288.wav,0.024023326,0.3458192,2565.1269286177926,2669.371842162951,5129.896069004525,0.058671079609728505,-489.43735,83.32044,-10.491304,20.844688,2.220876,11.483482,-4.441392,-8.760335,3.1008472,-11.516621,-9.886764,-3.7546506,-2.8415103,-5.7257805,-6.8332267,-3.6802452,-6.6234546,-2.792348,1.7502888,-3.4366274,male
common_voice_vi_22402289.wav,0.06261268,0.4766973,2933.765407432356,3422.3931711625073,6085.588059105431,0.05692454572683706,-389.5606,106.70828,-21.431498,14.882082,3.4658113,13.497939,-4.3077455,-8.31895,6.764895,-12.144924,-10.372267,-4.145624,-5.2918415,-5.345762,-2.4332035,-2.446851,-11.553368,-2.9786222,1.6321558,-8.14269,male
common_voice_vi_22402290.wav,0.043866295,0.4594065,3512.3876326496256,3484.159749570403,6919.875,0.082025390625,-444.77457,101.2873,-16.158033,-1.2482961,10.88542,3.6493359,-13.544141,-3.664082,6.2687807,-10.482445,-5.0082464,2.1803415,-4.633649,-4.48314,-3.771689,-3.7583663,-3.1218424,-1.3705713,0.61867344,-5.2974806,male
common_voice_vi_22402291.wav,0.052833878,0.47090465,3052.423503377493,2895.403392387168,5707.565539513678,0.07940135828267478,-396.73773,129.45891,-46.77631,20.328499,18.992954,10.137652,-19.546772,-8.720599,5.3697844,-14.426725,-3.3380146,-1.9369707,-11.076009,-8.888148,-3.3607552,-7.3190956,-7.2910066,-0.34323853,-0.456927,-5.088119,male
common_voice_vi_22402292.wav,0.062792726,0.421721,2771.9383544279895,2979.644189782118,5453.509615384615,0.06456730769230769,-364.37524,112.52931,-14.6972685,1.770911,7.4746356,0.32217464,-10.311097,-3.9964437,-1.4468532,-12.732799,-7.9616947,-0.91856885,-1.4348673,-3.818629,-6.786154,-8.7759905,-6.361358,-1.9466913,0.38189188,-4.351633,male
common_voice_vi_22402296.wav,0.046857804,0.4425601,3580.3115810690388,3606.289350157033,7087.48282967033,0.08520776098901099,-429.60193,86.080444,-18.735992,7.8308034,3.4801276,3.9249415,-5.1600776,-1.610891,1.9240537,-4.103828,-2.5733273,-3.2242823,0.74397564,-5.8304815,-7.6901374,-2.9367297,-6.5701165,-1.0076158,2.563181,-4.9696407,male
common_voice_vi_22402297.wav,0.03339042,0.48647395,3757.824296828856,3987.5467043701633,7969.844357976654,0.08014652237354086,-457.0465,71.89375,1.6179681,13.97239,5.3016486,3.1977928,-6.553335,-2.1507394,4.209778,-4.2901225,-5.5731945,-4.952222,-4.3245173,-4.292889,-6.9225836,-6.938318,-4.110554,-0.65624404,0.8576404,-3.8854244,male
common_voice_vi_22402298.wav,0.035393126,0.48167348,3620.891087407183,3714.082124489224,7265.708705357143,0.08267996651785714,-465.60376,84.26567,-14.428803,10.018941,1.6406013,7.3682,-3.764042,2.2830067,3.7242925,-7.1329827,-2.7262247,-2.4020526,0.502744,-3.654178,-5.6462,-3.6993113,-5.5930448,-1.2123518,0.94788915,-4.7932773,male
common_voice_vi_22402299.wav,0.06705555,0.4445275,3032.527266463431,3138.7965344281697,5990.336538461538,0.06913611778846154,-351.37634,101.88478,-20.747873,15.432383,13.502029,11.7271185,-1.766001,-8.633128,-2.2291622,-11.613132,-8.246426,-0.61239415,-3.3570101,-7.7090445,-4.7155476,-7.690552,-8.185692,2.8344784,-1.531426,-6.6613703,male
common_voice_vi_22402300.wav,0.069201395,0.43616828,2836.6003534345855,2979.04612816314,5517.494489924433,0.06633614412783376,-351.22592,122.780846,-26.119396,9.904784,4.2264514,8.876124,-3.5152197,-4.167478,4.2669396,-10.237735,-6.8299212,0.7571883,-0.5059542,-7.804651,-4.4282894,-8.224328,-7.8152742,5.8682866,-3.3060443,-6.0703425,male
common_voice_vi_22402321.wav,0.03605621,0.47627616,3188.9016195690415,3328.573518413062,6409.649675792507,0.07318590147694524,-426.86865,102.853615,-7.984897,-2.0273051,3.4234972,9.72247,-6.017467,-4.01321,5.266573,-10.631789,-9.708694,0.46015012,-0.98354083,-6.650729,-8.348529,-7.36842,-5.304953,1.0501631,1.709361,-4.78671,male
common_voice_vi_22402322.wav,0.046366442,0.44708183,2947.6554743434453,3266.3025138876305,6097.19669117647,0.06193338485962567,-441.55493,115.089485,-9.642446,15.580985,4.1054606,6.7500834,-3.7224557,-2.523697,6.27038,-6.9220285,-6.7317944,-4.773248,-1.4130788,-6.8464093,-9.348926,-4.7556624,-9.360408,-1.9695358,2.7885377,-6.6866527,male
common_voice_vi_22402323.wav,0.035244185,0.46982163,3813.510489112829,4047.043417170695,8032.941365979382,0.0795093025128866,-479.21542,76.65908,-3.0661042,6.619237,-2.360308,4.2753863,-1.4418892,1.640828,1.9807159,-8.268058,-7.5213275,-5.002424,-1.6628554,-5.1174483,-6.338428,-5.4861975,-6.148085,0.27518213,1.7888767,-4.860385,male
common_voice_vi_22402324.wav,0.06937215,0.42238653,2528.678240028446,2603.058511577493,4923.060993975903,0.06419898343373494,-353.70895,137.77995,-23.243341,15.428161,8.916007,-2.1856856,-7.9687347,1.4161866,-1.9865893,-15.402917,-3.9978883,-8.073346,-5.2227693,-4.3128214,-11.476622,-5.1291556,-5.5229034,-2.7889972,4.841741,-3.533094,male
common_voice_vi_22402325.wav,0.05433475,0.4737904,2905.3048033361474,3137.3310628660915,5988.368703358209,0.06603092933768656,-411.02576,117.03663,-25.217073,9.922215,17.98564,7.4384403,-9.076112,-2.6531012,-4.0326014,-14.624532,0.14831306,-2.9298103,-4.7579412,-4.9948187,-11.921671,-3.4863365,-3.4535105,-5.7637157,3.5849066,-1.855645,male
common_voice_vi_22402371.wav,0.066559255,0.42079332,2711.963157414846,3042.0988204717014,5385.9249665775405,0.06047115223930481,-379.50293,109.47314,-12.957333,19.861313,10.424247,13.821861,-1.0747263,-7.0970774,2.2442963,-10.924704,-9.286693,-4.397174,-4.604289,-7.9991407,-6.5585623,-4.7403603,-7.886476,1.9817437,3.7240727,-7.985866,male
common_voice_vi_22402372.wav,0.049931988,0.4385865,3204.5414458113087,3413.117425630605,6453.8402288732395,0.07445715962441314,-421.8334,112.7796,-15.862465,13.228003,0.6910558,6.431301,-5.4769077,-7.2873526,0.79141134,-8.465703,-5.393298,-6.5632143,-1.8756803,-6.099129,-6.6336412,-2.0496123,-7.8270345,2.6942787,3.0140562,-7.1890335,male
common_voice_vi_22402373.wav,0.04031417,0.44771454,3219.697603423213,3668.2884677044763,7076.663961038961,0.06505047686688312,-437.5556,104.40964,-15.300173,21.519613,7.4179482,11.925807,-5.075792,-4.5946846,1.3569374,-9.654788,-8.216485,-9.66807,-4.4663863,-7.7565937,-6.576087,-5.2882004,-9.336421,3.4844282,3.874359,-7.3820763,male
