file_name,rms,chroma_stft,spec_centroid,spec_bandwidth,rolloff,0_crossing_rate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,gender
common_voice_vi_23901300.wav,0.04571224,0.4547723,1660.141444233727,2140.98569024224,2794.101180781759,0.041187398208469,-449.74634,126.12004,8.633768,-0.74241835,2.1664448,-9.190742,-1.3013351,-0.53288025,-6.226316,-5.281576,-2.206658,3.3009439,-0.9449954,-8.073699,-4.0131464,-4.955351,-6.954911,-1.5594991,-4.0341487,-6.0256763,male
common_voice_vi_27709937.wav,0.052533466,0.3792582,1757.6678977844908,1564.036567814156,3069.4934475806454,0.0792078818044354,-430.86713,91.228294,3.819273,11.614534,3.7383556,-14.028228,-11.978129,-11.748962,-5.866419,-8.599614,-15.618487,-6.750122,-2.975682,-4.953426,-2.161978,-3.1452105,-3.6811664,-2.116461,-2.4944181,-2.4555194,male
common_voice_vi_23901527.wav,0.02085967,0.5001805,1803.1451354243825,2438.3123043003307,3192.872323677582,0.0383233135232997,-508.72998,119.747215,4.1076536,2.675949,10.372437,-5.4742045,-0.56730866,2.2823856,-3.5811498,-6.031634,-7.727186,-2.6905532,-1.6315675,-7.7790356,-4.206838,-0.8785087,-4.1127286,-3.0634236,-3.7963276,-5.0663958,male
common_voice_vi_25302225.wav,0.026058365,0.20851147,958.757397401844,878.0923634274802,1624.2783634538152,0.0322598989708835,-523.6384,81.995155,-12.000121,14.96236,0.58736825,4.041371,6.7829194,-17.339102,2.4618115,2.3465369,-13.183347,-0.39651316,-4.175945,-6.8720207,-1.1490114,-5.2920547,-2.4871485,-1.6666617,-3.3733528,-0.81686395,male
common_voice_vi_24509553.wav,0.029893566,0.47274238,1680.9662769294662,1728.5184409507112,3166.203997461929,0.0692082903711928,-426.38397,125.08021,-10.753489,31.1909,13.164551,-2.220277,-0.10192221,-3.7818162,-0.025376374,-16.021452,-1.6191783,-0.43245855,-18.424265,-3.434652,-6.5180764,-6.7637677,0.35409987,-8.154825,-0.34242558,-1.8758743,male
common_voice_vi_27616759.wav,0.064509094,0.44797048,1555.823872589951,2077.240252870793,3136.825980392157,0.0431123621323529,-338.4232,153.73662,6.0179243,7.2896953,14.90371,5.511593,-4.9291897,10.766372,-9.895623,9.049868,7.1990533,-6.036148,-8.069366,4.3245325,-4.2952285,-12.544198,0.9972977,-12.269415,-3.0888064,-10.895304,male
common_voice_vi_23988441.wav,0.06609739,0.4643893,1371.3213879869322,1820.3167645027315,2375.364248392283,0.0325931659465434,-400.15063,126.35957,17.397411,23.079956,26.028446,0.84107435,-1.5361955,-3.1947439,-6.169688,-3.7911754,-6.2078958,-4.857323,-6.170897,-10.166626,-4.437714,-3.9781463,-7.442786,-2.908944,-2.7875502,-3.6980941,male
common_voice_vi_23933016.wav,0.034188733,0.52229035,1563.4800597821886,2070.462869343433,2842.150457974138,0.0352309654498922,-459.14594,148.16689,5.137796,10.487705,23.479435,2.7997189,0.8672888,-1.4936234,-3.3566062,-6.0400786,-12.510743,-2.4759202,0.94635683,-7.7495008,-3.9889224,-4.865466,-8.143467,-1.0680231,-3.7399292,-7.0475063,male
common_voice_vi_25225908.wav,0.059289042,0.3446777,2619.3115349989903,2168.825953155544,4243.943117977528,0.1397759941186797,-359.56247,89.92044,-6.0542936,17.322483,-8.5573635,-0.56864697,-12.251509,-7.4459667,-9.322193,-9.182877,-7.190894,-4.323225,-6.4972076,-4.549551,-1.2928841,-6.298543,-2.2559261,-7.9659004,-5.033241,-10.9209385,male
common_voice_vi_24398786.wav,0.051799837,0.43449926,1463.926963729422,1727.2185587149245,3000.5335365853657,0.0505859375,-428.1769,107.88738,10.594804,35.18129,13.904159,-7.2525425,-0.6351126,-4.9093595,-4.3386593,-9.317338,-7.060861,-4.2743115,-10.074108,-5.763543,-4.8170776,-3.4251785,-0.14403099,-1.833165,-1.3244164,-6.6567216,male
common_voice_vi_21824046.wav,0.0905325,0.49275178,1418.9249807114545,1786.8007468411136,2433.6359797297296,0.0349609375,-313.83292,187.0741,-6.0411224,-7.6914973,10.599671,19.19981,-6.990233,-2.995412,4.7379203,-10.293554,-0.29463065,-7.848922,0.3375324,0.5974785,-12.680499,-0.7621118,-8.235885,-5.1520414,-3.049717,-11.796878,male
common_voice_vi_24467754.wav,0.052762628,0.46890163,1480.2421411140954,1696.6110436865836,2848.8412921348317,0.0524243987008426,-423.15454,117.65265,-0.056310076,21.532694,12.134371,-0.3138911,-0.18125264,-6.211567,-4.830468,-10.846874,-2.3955083,0.003370778,-10.53356,-6.5987644,-4.2684345,-2.457673,-2.9961283,-3.684774,-0.57520103,-6.5321155,male
common_voice_vi_24388614.wav,0.054175105,0.41007185,1597.9687823456045,1723.948335897706,3041.3707386363635,0.0659984241832386,-406.3326,101.7941,4.3446827,17.779345,6.3784456,-1.5411422,3.0777023,-1.8865669,-6.3612823,-17.762012,-10.136572,-2.3710618,-6.8277354,-3.1116211,-5.778891,-5.6851077,-3.0194633,-6.0330048,-5.2610493,-5.49193,male
common_voice_vi_24304406.wav,0.058164373,0.41985697,1414.3844476302274,1661.335237139876,2744.5475260416665,0.0478744506835937,-396.72546,123.5494,-3.858997,15.203519,6.754967,-2.5495243,3.719715,-5.3077664,-5.2117486,-6.0530815,-1.5759817,-4.3141932,-12.30347,-4.004264,-2.9022386,-4.822702,-4.8172297,-6.337179,-1.3631293,-5.0078278,male
common_voice_vi_24440109.wav,0.03441401,0.45653492,1712.7408510668456,1851.9033872298685,3388.6453619909503,0.067298854638009,-430.8285,116.59201,-1.7780563,34.85455,8.224973,1.6494207,2.3492122,-11.575819,-1.9421489,-10.821142,-1.1408795,-1.3033527,-18.401335,-4.921949,-1.8202548,-2.1137197,1.0127918,-1.9317315,-0.14469592,-5.056877,male
common_voice_vi_22402412.wav,0.044135503,0.43620855,3165.322275973442,3328.1234226211136,6209.984110169492,0.0697315280720339,-457.39603,113.09539,-5.516518,12.37849,6.241372,0.91268975,-12.061601,-0.74862784,5.5739546,-7.9029512,-3.2326534,-5.785301,-3.4307353,-7.0011725,-8.397,-3.8883867,-6.7555933,2.7334325,1.4125701,-7.067754,male
common_voice_vi_32866694.wav,0.03457384,0.4581849,2695.258804276249,2694.495868711612,5605.6547619047615,0.0960332961309523,-447.85767,101.28452,-25.13135,34.846786,11.286159,-3.6519685,-4.4920487,3.3664272,-8.029126,9.8307085,-9.672494,-0.30311614,-1.5206809,-9.235196,8.997454,-6.0877314,1.2915757,-1.2658037,-2.0561213,-0.23194264,male
common_voice_vi_24142114.wav,0.045877095,0.4744163,1763.4630699727222,1833.938150866646,3461.4055299539173,0.0697747155817972,-419.06647,103.70657,-6.5145965,24.57815,9.286961,-6.542368,2.2866313,-4.461662,-2.8596652,-10.471387,-10.490299,-3.1136665,-9.637296,-6.6282334,-3.6439524,-5.967715,-4.6809864,-6.124631,-5.548055,-4.512697,male
common_voice_vi_23989311.wav,0.0417678,0.49963388,1698.402147269437,2093.148124274947,3039.9992028061224,0.0407154316804846,-437.09058,129.56294,2.7060523,14.863818,26.5812,0.7327452,-1.9581984,-2.263159,-5.299016,-6.618291,-11.861903,-4.092376,0.800574,-6.812689,-3.675529,-1.384516,-5.6854386,-2.7229557,-3.3589203,-4.5328665,male
common_voice_vi_24425763.wav,0.05453266,0.4091213,1605.4929696201884,1609.270803478676,3034.9419831223627,0.06490638185654,-364.89807,139.11427,-22.744398,15.649792,8.399676,-6.6342735,5.415856,-3.125533,-3.1679137,-6.748214,-4.853539,-2.1964953,-9.194284,-7.8522835,-5.785869,-3.9425635,-7.2235894,-7.888646,-3.207128,-7.8394775,male
common_voice_vi_25092453.wav,0.052443475,0.48708808,2628.3974281266187,2921.1255810214857,5650.745738636364,0.1000902580492424,-283.8566,120.71824,-12.058763,22.86397,-5.948943,14.8749895,-13.876297,8.65377,-17.923328,10.946485,-7.689178,-1.80918,-5.8746867,-5.1410937,6.353569,-15.538078,8.803051,-8.975131,0.724302,-9.775186,male
common_voice_vi_24226502.wav,0.05949553,0.42690825,1586.8164567470558,1638.1782692297322,2953.4427966101694,0.0637976694915254,-402.3961,111.806885,8.534535,27.95668,7.2102556,-6.5014286,-4.2649875,-9.1924925,-5.6076775,-11.027232,-1.6136936,-0.959532,-12.801349,-6.753807,-5.1912146,-0.7016797,1.3862082,-3.3184662,-0.49141985,-5.6483483,male
common_voice_vi_24227381.wav,0.069909595,0.40582153,1430.4453563770387,1499.6137628169251,2606.795058139535,0.0554789698401162,-361.72595,143.44824,-20.107218,28.274538,18.045187,-7.6940613,-6.9001293,-11.522406,-5.5091257,-9.121514,0.03557963,-4.518584,-15.757135,-3.2936263,-6.6493406,-3.9453955,0.77521193,-7.293993,-2.2093601,-5.3912797,male
common_voice_vi_25177544.wav,0.07012877,0.41555744,4127.833654869626,3815.478822846604,9150.422643442624,0.191162109375,-249.16188,96.251976,8.546022,36.946632,-14.504961,38.229412,-17.371925,11.750497,-27.285896,10.503099,-14.075587,5.4407644,-7.489407,-2.2050166,7.072508,-18.570887,14.407511,-17.397717,16.598127,-7.4115987,male
common_voice_vi_25226918.wav,0.090949126,0.3861715,2626.8184576682743,2208.374219877536,4584.352355072464,0.1256581182065217,-320.09198,113.45493,-14.921999,7.1331153,-21.447075,0.43869328,-7.917115,-6.8419642,-4.8070483,-9.217826,-6.4832697,-0.3128474,-11.4058275,-4.5182896,1.6570169,-4.9371443,2.9722733,-10.403858,-3.780623,-8.496536,male
common_voice_vi_35486933.wav,0.08254658,0.39070207,1610.7548825609576,1816.087441798763,3270.4244880546075,0.0544558580418088,-378.50635,121.19439,34.573605,19.758226,-5.211754,-2.12014,-4.940674,-17.99673,-3.9714272,-5.056768,-9.791468,-6.93874,-6.831184,-5.8047647,-9.133729,-2.6465786,0.06425458,-5.35152,-3.7145238,-7.407833,male
common_voice_vi_24476464.wav,0.023758752,0.45464697,1735.9734501538549,1752.961428222038,3328.517259414226,0.0731277785041841,-447.43945,147.56874,-31.056465,13.0285225,2.257116,2.0328202,7.6343756,-10.383912,-0.25176817,-10.654059,-1.5268351,2.5248258,-18.143127,-2.2725701,-2.3771217,-9.506421,1.9667484,-4.1061788,-4.925855,-3.3732386,male
common_voice_vi_27618786.wav,0.04422419,0.45981926,1631.7452963709552,2281.958569767862,3378.4539473684213,0.0385356702302631,-380.1005,128.21729,20.05207,27.088268,21.089499,9.322312,-3.6329532,13.052517,-3.3620343,6.4956717,4.586059,-6.856342,-7.811333,-0.60196084,-2.0239527,-11.162397,-2.9445734,-9.816242,-1.5988445,-5.965025,male
common_voice_vi_24125487.wav,0.037124284,0.54254436,1896.285348952992,2137.425008863671,3666.849874371859,0.0673705441268844,-485.58282,76.9133,9.382229,11.395363,-1.2469513,-2.6619923,0.22343116,-3.4747581,-3.1952524,-7.062252,-1.2774785,-2.7780535,-7.1679835,-1.4183083,-2.5693967,-1.8247697,-2.0643127,-3.3990037,-1.6962725,-5.7493167,male
common_voice_vi_23908879.wav,0.039912388,0.5012804,1812.251309626722,2398.5727970283824,3266.371783088235,0.0413866230085784,-464.7287,123.76982,1.5123357,13.585183,22.066885,-0.11621516,1.4030098,-0.25390878,-4.4626546,-4.623346,-7.507171,-1.8662956,-2.320075,-9.162964,-5.6976,-4.7449117,-3.8392377,-0.59398264,-5.916506,-4.2052593,male
common_voice_vi_31450152.wav,0.06563899,0.40482718,1708.4768447566755,1735.0119266072454,3145.2996926229507,0.0615234375,-433.43854,130.59921,16.185745,11.436521,11.655881,-10.230611,-3.9958413,-5.388279,-24.735163,-17.610142,-0.13676752,-5.1415067,-10.664795,-5.913443,-5.1237917,-5.6835647,-7.9556155,-11.467026,-8.204996,-5.108842,male
common_voice_vi_24124183.wav,0.05360412,0.42950714,1542.1423804762578,1659.0162186137627,3045.435855263158,0.0558054070723684,-389.63535,138.24368,-11.891172,36.05246,14.837553,-5.6026855,3.2579346,-4.084652,-4.7953386,-16.5085,-6.475149,-2.308772,-14.085828,-5.8096547,-6.3486624,-4.595521,-1.3796449,-6.4833055,-4.0271535,-7.0751095,male
common_voice_vi_23078777.wav,0.008997998,0.52505755,3543.003227998732,3673.444848209602,7398.822115384615,0.0886102764423076,-522.7599,114.45237,8.866259,43.017166,-13.571881,32.724453,-5.497174,-3.5882874,8.173512,-19.028786,8.73607,-6.948322,-6.588687,-5.8905163,-7.9174166,-6.980167,-7.7967186,3.297289,-6.708871,-4.6035395,male
common_voice_vi_25268996.wav,0.04358793,0.40488353,2055.948617130095,2324.429333174339,3894.732603092784,0.0713897390463917,-415.03427,115.191284,17.018099,13.811334,-8.770446,13.468833,-4.4848094,5.4242826,-2.9940815,-10.404527,-5.7238126,7.9633474,8.184216,-4.379655,-0.6785042,1.4161285,3.4759629,-2.5442958,0.9385602,-3.810996,male
common_voice_vi_24476200.wav,0.026272312,0.47386727,1705.0647809400118,1694.113599975246,3173.8209706959706,0.0692161029075091,-432.3923,130.4871,-22.215729,38.178673,17.432177,-8.0166,-0.72599906,-9.020888,-3.0432837,-8.367082,-0.10234523,-1.4095931,-13.911289,-2.1267226,-6.9299703,-6.9269977,-1.6240386,-7.8953414,-1.0044665,-5.8376865,male
common_voice_vi_25256204.wav,0.006186813,0.2679651,850.1010278126927,1006.1211611240705,1512.451171875,0.0208536783854166,-663.5285,100.51721,-9.781592,26.681238,7.018629,5.5934052,11.947633,-13.751569,-2.4689143,-1.5268012,-6.4356008,-0.19695799,-8.539655,-5.020815,-3.0976658,-6.200114,-2.024472,-4.428537,-3.8669775,-3.70673,male
common_voice_vi_24476288.wav,0.030896226,0.45974088,1588.5835008637378,1619.413159582191,2969.5136278195487,0.0652149171757518,-441.37387,137.96489,-20.179708,22.726702,17.045267,-0.1789794,4.7974257,-3.9131892,-7.275098,-13.397681,-1.8594553,-2.80831,-16.10166,-7.002927,-3.484118,-3.5606875,-5.4359064,-5.147216,1.4269639,-5.446122,male
common_voice_vi_24125651.wav,0.059985545,0.45763537,1785.7633928869732,1824.11669524602,3340.2662803532007,0.070891323468543,-407.88724,99.21873,-6.737157,31.743313,9.158404,-6.966357,0.5701699,-7.2663546,-2.0235696,-9.05115,-6.1988726,-0.3507642,-9.263583,-6.4360986,-5.2865663,-4.6363006,-3.8069324,-4.5822654,-0.31175482,-5.6487613,male
common_voice_vi_24509355.wav,0.027076004,0.5329303,1756.4931322532836,1910.6908769421232,3438.708118556701,0.0622659270296391,-479.28818,115.25735,-1.7185807,10.401529,4.275408,-7.3338914,4.8247075,1.481272,-3.474089,-3.6105964,-1.1224773,-1.4498857,-5.0611634,-3.5594501,-3.8555567,-5.5185885,-7.0253506,-6.8097777,-5.008344,-6.5572686,male
common_voice_vi_30393327.wav,0.021348463,0.30137056,2167.088213695459,1641.1021951541222,3580.154220779221,0.1144385399756493,-466.54337,135.49081,-40.776577,-3.0675695,-17.466934,-28.390282,-5.1248813,-4.1943326,-7.9457216,-18.252943,-3.1856163,2.6740282,-4.933379,8.695933,-4.5051475,-8.954982,6.201084,-7.010032,-9.045831,-3.0481634,male
common_voice_vi_23669907.wav,0.02572397,0.35711542,4163.406169141648,3986.8731975929,8325.154049295774,0.0997572348151408,-420.6429,103.32141,21.330408,31.87299,-23.448887,27.98768,-20.602661,6.096478,2.951443,-14.686948,-1.8249638,-12.560753,-2.5448012,-11.938762,-5.155825,-9.291224,-4.119271,-4.000974,-5.801883,0.61336535,male
common_voice_vi_24570118.wav,0.028104978,0.44593954,1557.3328708755705,1667.4726394487325,2948.3210403726707,0.0594080575504658,-443.61307,131.49538,-2.4511278,30.030346,8.387125,-13.955715,5.2711506,1.0091703,-5.987897,-7.338452,-3.0723164,-3.8833873,-8.626226,-7.7362475,-9.435646,-4.789646,-4.2742376,-6.80562,-3.140312,-5.087757,male
common_voice_vi_25158253.wav,0.06880303,0.46020612,3387.478894355368,3450.610026917605,7462.7155172413795,0.1154027478448275,-299.4829,104.21544,12.577455,19.372417,3.539063,23.801758,-13.84967,16.48262,-15.45834,12.574438,-12.845867,0.04336753,-4.138682,-6.7601404,4.915365,-7.3432784,10.745731,-15.7281885,7.5544267,-8.722731,male
